size:16,ios:493;
size:19,ios:440;
size:17,ios:670;
size:16,ios:347;
size:31,ios:579;
size:23,ios:334;
size:16,ios:372;
size:21,ios:561;
size:19,ios:299;
size:17,ios:537;
size:26,ios:648;
size:15,ios:428;
size:19,ios:434;
size:18,ios:628;
size:23,ios:515;
size:20,ios:441;
size:19,ios:363;
size:20,ios:427;
size:27,ios:551;
size:24,ios:428;
size:22,ios:434;
size:18,ios:362;
size:12,ios:371;
size:16,ios:478;
size:16,ios:414;
size:18,ios:402;
size:15,ios:432;
size:14,ios:498;
size:24,ios:510;
size:12,ios:239;
size:12,ios:585;
size:18,ios:541;
size:28,ios:633;
size:22,ios:564;
size:22,ios:244;
size:22,ios:611;
size:27,ios:546;
size:14,ios:402;
size:21,ios:337;
size:25,ios:602;
size:21,ios:554;
size:23,ios:402;
size:17,ios:478;
size:17,ios:581;
size:15,ios:547;
size:24,ios:479;
size:29,ios:488;
size:21,ios:484;
size:17,ios:546;
size:25,ios:626;
size:27,ios:434;
size:18,ios:578;
size:18,ios:386;
size:17,ios:506;
size:14,ios:438;
size:20,ios:470;
size:17,ios:553;
size:24,ios:497;
size:19,ios:474;
size:30,ios:588;
size:16,ios:406;
size:12,ios:362;
size:25,ios:382;
size:21,ios:507;
size:28,ios:469;
size:20,ios:467;
size:15,ios:429;
size:10,ios:484;
size:20,ios:434;
size:30,ios:598;
size:10,ios:566;
size:22,ios:414;
size:22,ios:590;
size:13,ios:347;
size:22,ios:495;
size:21,ios:556;
size:17,ios:296;
size:21,ios:368;
size:28,ios:639;
size:16,ios:606;
size:14,ios:489;
size:25,ios:673;
size:19,ios:428;
size:24,ios:556;
size:14,ios:565;
size:18,ios:595;
size:16,ios:546;
size:20,ios:453;
size:12,ios:639;
size:30,ios:666;
size:26,ios:561;
size:21,ios:555;
size:23,ios:552;
size:18,ios:475;
size:21,ios:454;
size:17,ios:430;
size:22,ios:641;
size:18,ios:418;
size:16,ios:409;
size:19,ios:642;
